Transcript	Gene	sw480-1	sw480-2	sw480-3	sw480_APC_1	sw480_APC_2	sw480_APC_3	sw480_CONTROL_1	sw480_CONTROL_2	sw480_CONTROL_3
NM_024515	WDR25	3.621508598	3.400236607	3.25538063	3.046110868	2.658881664	2.279967308	3.383746147	3.380058765	3.710495234
NM_001159531	BEGAIN	1.370234728	1.014037132	0.969683051	0.224573299	0.184749812	0.20577918	1.43452096	1.411279678	1.56400919
NM_020836	BEGAIN	1.408126116	1.042078376	0.996497869	0.230783477	0.18985872	0.211469635	1.474189997	1.450306058	1.607258797
NR_024096	LINC00523	0	0	0	0	0.031226918	0	0	0	0
NM_003836	DLK1	0	0	0	0	0	0	0	0	0
NR_039729	MIR2392	0	0	0	0	0	0	0	0	0
NR_002766	MEG3	0	0	0	0	0	0	0	0	0
NR_003530	MEG3	0	0	0	0	0	0	0	0	0
NR_033358	MEG3	0	0	0	0	0	0	0	0	0
NR_033359	MEG3	0	0	0	0	0	0	0	0	0
NR_033360	MEG3	0	0	0	0	0	0	0	0	0
NR_046464	MEG3	0	0	0	0	0	0	0	0	0
NR_046465	MEG3	0	0	0	0	0	0	0	0	0
NR_046466	MEG3	0	0	0	0	0	0	0	0	0
NR_046467	MEG3	0	0	0	0	0	0	0	0	0
NR_046468	MEG3	0	0	0	0	0	0	0	0	0
NR_046469	MEG3	0	0	0	0	0	0	0	0	0
NR_046470	MEG3	0	0	0	0	0	0	0	0	0
NR_046471	MEG3	0	0	0	0	0	0	0	0	0
NR_046472	MEG3	0	0	0	0	0	0	0	0	0
NR_046473	MEG3	0	0	0	0	0	0	0	0	0
NR_003531	MEG3	0	0	0	0	0	0	0	0	0
NR_030528	MIR770	0	0	0	0	0	0	0	0	0
NR_030172	MIR493	0	0	0	0	0	0	0	0	0
NR_029889	MIR337	0	0	0	0	0	0	0	0	0
NR_030617	MIR665	0	0	0	0	0	0	0	0	0
NM_001134888	RTL1	0	0	0	0	0	0	0	0	0
NR_029965	MIR431	0	0	0	0	0	0	0	0	0
NR_029966	MIR433	0	0	0	0	0	0	0	0	0
NR_029696	MIR127	0	0	0	0	0	0	0	0	0
NR_030173	MIR432	0	0	0	0	0	0	0	0	0
NR_029699	MIR136	0	0	0	0	0	0	0	0	0
NR_024149	MEG8	0	0	0	0	0	0	0	0	0
NR_003229	SNORD113-1	0	0	0	0	0	0	0	0	0
NR_003230	SNORD113-2	0	0	0	0	0	0	0	0	0
NR_003232	SNORD113-4	0	0	0	0	0	0	0	0	0
NR_003233	SNORD113-5	0	0	0	0	0	0	0	0	0
NR_003234	SNORD113-6	0	0	0	0	0	0	0	0	0
NR_003235	SNORD113-7	0	0	0	0	0	0	0	0	0
NR_003237	SNORD113-9	0	0	0	0	0	0	0	0	0
NR_003193	SNORD114-1	0	0	0	0	0	0	0	0	0
NR_003194	SNORD114-2	0	0	0	0	0	0	0	0	0
NR_003195	SNORD114-3	0	0	0	0	0	0	0	0	0
NR_003196	SNORD114-4	0	0	0	0	0	0	0	0	0
NR_003197	SNORD114-5	0	0	0	0	0	0	0	0	0
NR_003198	SNORD114-6	0	0	0	0	0	0	0	0	0
NR_003199	SNORD114-7	0	0	0	0	0	0	0	0	0
NR_003200	SNORD114-8	0	0	0	0	0	0	0	0	0
NR_003201	SNORD114-9	0	0	0	0	0	0	0	0	0
NR_003203	SNORD114-10	0	0	0	0	0	0	0	0	0
NR_003204	SNORD114-11	0	0	0	0	0	0	0	0	0
NR_003205	SNORD114-12	0	0	0	0	0	0	0	0	0
NR_003206	SNORD114-13	0	0	0	0	0	0	0	0	0
NR_003207	SNORD114-14	0	0	0	0	0	0	0	0	0
NR_003208	SNORD114-15	0	0	0	0	0	0	0	0	0
NR_003209	SNORD114-16	0	0	0	0	0	0	0	0	0
NR_003210	SNORD114-17	0	0	0	0	0	0	0	0	0
NR_003211	SNORD114-18	0	0	0	0	0	0	0	0	0
NR_003212	SNORD114-19	0	0	0	0	0	0	0	0	0
NR_003213	SNORD114-20	0	0	0	0	0	0	0	0	0
NR_003214	SNORD114-21	0	0	0	0	0	0	0	0	0
NR_003215	SNORD114-22	0	0	0	0	0	0	0	0	0
NR_003216	SNORD114-23	0	0	0	0	0	0	0	0	0
NR_003217	SNORD114-24	0	0	0	0	0	0	0	0	0
NR_003218	SNORD114-25	0	0	0	0	0	0	0	0	0
NR_003219	SNORD114-26	0	0	0	0	0	0	0	0	0
NR_003220	SNORD114-27	0	0	0	0	0	0	0	0	0
NR_003221	SNORD114-28	0	0	0	0	0	0	0	0	0
NR_003222	SNORD114-29	0	0	0	0	0	0	0	0	0
NR_003223	SNORD114-30	0	0	0	0	0	0	0	0	0
NR_003224	SNORD114-31	0	0	0	0	0	0	0	0	0
NR_029871	MIR379	0	0	0	0	0	0	0	0	0
NR_030389	MIR411	0	0	0	0	0	0	0	0	0
NR_029841	MIR299	0	0	0	0	0	0	0	0	0
NR_029872	MIR380	0	0	0	0	0	0	0	0	0
NR_031713	MIR1197	0	0	0	0	0	0	0	0	0
NR_029890	MIR323A	0	0	0	0	0	0	0	0	0
NR_030406	MIR758	0	0	0	0	0	0	0	0	0
NR_029967	MIR329-1	0	0	0	0	0	0	0	0	0
NR_029968	MIR329-2	0	0	0	0	0	0	0	0	0
NR_030174	MIR494	0	0	0	0	0	0	0	0	0
NR_036132	MIR1193	0	0	0	0	0	0	0	0	0
NR_030619	MIR543	0	0	0	0	0	0	0	0	0
NR_030175	MIR495	0	0	0	0	0	0	0	0	0
NR_029861	MIR376C	0	0	0	0	0	0	0	0	0
NR_030266	MIR376A2	0	0	0	0	0	0	0	0	0
NR_030390	MIR654	0	0	0	0	0	0	0	0	0
NR_030157	MIR376B	0	0	0	0	0	0	0	0	0
NR_029868	MIR376A1	0	0	0	0	0	0	0	0	0
NR_030582	MIR300	0	0	0	0	0	0	0	0	0
NR_031575	MIR1185-1	0	0	0	0	0	0	0	0	0
NR_031571	MIR1185-2	0	0	0	0	0	0	0	0	0
NR_029873	MIR381	0	0	0	0	0	0	0	0	0
NR_030267	MIR487B	0	0	0	0	0	0	0	0	0
NR_030256	MIR539	0	0	0	0	0	0	0	0	0
NR_030595	MIR889	0	0	0	0	0	0	0	0	0
NR_030391	MIR655	0	0	0	0	0	0	0	0	0
NR_030162	MIR487A	0	0	0	0	0	0	0	0	0
NR_029874	MIR382	0	0	0	0	0	0	0	0	0
NR_029698	MIR134	0	0	0	0	0	0	0	0	0
NR_030408	MIR668	0	0	0	0	0	0	0	0	0
NR_030160	MIR485	0	0	0	0	0	0	0	0	0
NR_036133	MIR323B	0	0	0	0	0	0	0	0	0
NR_029704	MIR154	0	0	0	0	0	0	0	0	0
NR_030176	MIR496	0	0	0	0	0	0	0	0	0
NR_029869	MIR377	0	0	0	0	0	0	0	0	0
NR_030594	MIR541	0	0	0	0	0	0	0	0	0
NR_029975	MIR409	0	0	0	0	0	0	0	0	0
NR_030155	MIR412	0	0	0	0	0	0	0	0	0
NR_029862	MIR369	0	0	0	0	0	0	0	0	0
NR_030156	MIR410	0	0	0	0	0	0	0	0	0
NR_030392	MIR656	0	0	0	0	0	0	0	0	0
NR_047664	MEG9	0	0	0	0	0	0	0	0	0
NR_002770	DIO3OS	0.05594622	0.055679612	0.082718641	0	0	0	0.041281968	0.062423907	0.039741389
NR_031649	MIR1247	0	0	0.350134999	0	0	0	0	0	0
NM_001362	DIO3	0.436670601	0.182985142	0.317153722	0.271203965	0.024170408	0.073422641	0.361783504	0.615448654	0.282979369
NR_026774	LINC00239	2.633698702	2.321588278	3.263563633	1.627927661	1.741022229	2.163566113	3.257460117	2.18298912	1.710489035
NM_001161725	PPP2R5C	36.39112091	36.08900452	34.77638626	29.21564865	30.0779953	30.43310356	40.41528702	38.54855347	40.24409485
NM_001161726	PPP2R5C	37.50032043	37.31078339	35.86935425	30.1327343	31.19578362	31.55311394	42.0031395	40.06898117	42.14709854
NM_002719	PPP2R5C	37.81742859	37.095047	35.94466782	30.35277176	30.94892502	31.4191494	41.83736801	39.76473999	41.61756134
NM_178586	PPP2R5C	38.59617233	37.82197189	36.66514969	31.01033211	31.65825272	32.10383987	42.7730751	40.51781082	42.57590866
NM_178587	PPP2R5C	77.65956116	78.12150574	74.69431305	60.24851227	63.46064377	64.03573608	91.03418732	85.91838074	90.18205261
NM_001376	DYNC1H1	30.13451767	34.36633682	34.23275757	30.89208031	29.41728401	28.20494843	35.4348526	31.49606705	36.18009567
NM_001017963	HSP90AA1	888.3411865	949.6660156	1006.532532	944.2468872	998.8963623	953.4240723	1194.020874	1201.008057	1199.823608
NM_005348	HSP90AA1	1042.254028	1115.946899	1182.189941	1108.470825	1175.763916	1121.490356	1401.89563	1411.577026	1409.42981
NM_001242414	WDR20	9.076729774	8.714647293	9.641560555	10.37484932	10.48916531	10.98489666	10.77919197	9.079159737	10.17465019
NM_001242415	WDR20	2.022042036	1.326004028	1.575948477	2.003817558	2.192480326	1.752661705	1.819746375	1.696494222	1.692451835
NM_001242416	WDR20	8.167801857	7.653042316	7.83493948	8.835116386	8.820374489	9.079740524	8.937470436	8.091012955	8.320912361
NM_001242417	WDR20	9.164465904	8.340100288	9.203073502	10.10323334	10.28196716	10.47232628	10.39056492	8.880659103	9.821594238
NM_001242418	WDR20	9.336977959	8.532720566	9.396330833	10.31732464	10.49884987	10.67250156	10.57276726	9.042082787	10.01135254
NM_144574	WDR20	9.475189209	8.6590271	9.535421371	10.4700489	10.65426064	10.80932999	10.72927284	9.175930023	10.1595459
NM_181291	WDR20	8.557905197	7.632226944	7.814670086	8.980216026	9.039139748	8.994948387	8.966418266	8.205332756	8.386184692
NM_181308	WDR20	9.129196167	8.76502037	9.697292328	10.43482018	10.54979706	11.04839325	10.84150028	9.131639481	10.23346329
NR_038354	WDR20	8.901986122	8.060043335	9.352460861	10.01360226	10.02423382	10.3583231	10.27487564	8.915200233	9.459582329
NM_014226	MOK	1.748536348	1.939084291	1.698897243	4.544255257	4.597251415	4.495434284	2.088930368	2.731384754	2.933656931
NM_001267827	ZNF839	3.539208889	3.789379835	3.50116539	3.254172564	2.875569105	2.775651693	3.884304762	4.547757626	4.187102318
NM_001267828	ZNF839	3.591982365	3.846865892	3.579074144	3.314662457	2.942708254	2.827246428	3.956507683	4.632292747	4.252606869
NM_018335	ZNF839	3.514348745	3.763723373	3.489168406	3.243022442	2.865715981	2.752581358	3.870995522	4.546382427	4.160695076
NM_001177611	CINP	24.47745895	21.05765343	22.3097496	30.41646576	27.77857971	26.55690193	30.15934181	28.95745468	31.17317581
NM_001177612	CINP	24.69534683	21.34972191	22.43503761	31.44677544	28.30545616	27.6311264	30.95843124	29.71333885	30.50372505
NM_032630	CINP	26.79478264	23.42578888	24.41717911	33.43366623	30.56675339	29.21685982	32.91611099	31.65909195	33.65068817
NM_001172631	TECPR2	3.54878068	4.078598022	3.757919788	2.765865088	2.923349619	2.878194332	3.59955883	3.358979702	3.506852865
NM_014844	TECPR2	3.142401695	3.260273457	3.004244089	2.143945456	2.275340796	2.155872107	2.76333189	2.618821621	2.849847317
NM_152326	ANKRD9	6.447216511	5.085883617	4.070696354	3.856566906	4.186980247	3.163886547	3.273851156	3.215618134	3.601915836
NR_036192	MIR4309	0	0	0	0	0	0	0	0	0
NM_015156	RCOR1	13.73918533	14.78464985	13.9066143	12.37992287	13.34589386	12.77182293	15.14398098	14.23429871	14.17342091
NM_001199427	TRAF3	9.801844597	9.455778122	10.08699799	16.10107613	15.51418304	15.17301178	11.1682291	11.5933857	11.17878056
NM_003300	TRAF3	9.931387901	9.500029564	10.20081806	16.48430252	15.82662678	15.42602825	11.29575634	11.7165184	11.25765896
NM_145725	TRAF3	9.828411102	9.435324669	10.13482475	16.36069679	15.75279617	15.29582882	11.14885044	11.55560398	11.15645504
NM_145726	TRAF3	9.81121254	9.439808846	10.14077568	16.28561974	15.62912273	15.2310257	11.10313225	11.52115345	11.15815926
NM_030943	AMN	0.186164007	0.185276851	0.183500439	0.213578194	0.293677449	0.165204868	0.122104831	0.276958466	0.235096127
NM_006035	CDC42BPB	21.20256805	21.33112717	20.9915905	14.2425518	13.8748455	14.46381092	19.93095779	19.97332382	19.42615128
NM_001077594	EXOC3L4	0.056195691	0.037285265	0	0.460506916	0.315199375	0.398951501	0.018429356	0	0.0177416
NM_006291	TNFAIP2	16.80131149	16.04180145	14.78165245	189.5684204	173.9823151	174.1113586	20.38921928	20.99313545	19.78175545
NR_033938	LINC00605	0	0	0	0	0	0	0	0	0.029368157
NM_001969	EIF5	66.66133881	63.35084534	67.46202087	60.42136002	64.04624176	62.62694168	71.75774384	72.63851929	72.60543823
NM_183004	EIF5	65.48147583	63.68585968	67.88551331	59.75702667	63.90843582	62.99127579	72.55982208	73.6021347	73.39350891
NR_002964	SNORA28	0	0	0.377923518	0.377030879	0.806447566	0	0	0	0
NM_001128918	MARK3	17.80474091	18.6869297	17.9142189	18.46404648	18.36507225	17.969244	18.5539341	19.02639961	18.54851151
NM_001128919	MARK3	17.92818451	18.81723785	18.02510643	18.60636139	18.49212074	18.09305954	18.6833744	19.17304993	18.6784153
NM_001128920	MARK3	17.7937851	18.51266289	17.55316353	18.48689651	18.11740112	18.01321983	18.41237831	19.04784966	18.47666931
NM_001128921	MARK3	17.96735001	18.54785156	17.8715477	18.00485039	18.48920059	17.88213539	18.33566093	18.73661995	18.4121151
NM_002376	MARK3	18.13354874	18.97868919	18.23213196	18.80727768	18.7327652	18.28387833	18.89901733	19.36020279	18.89501953
NM_001823	CKB	74.58492279	55.13626099	61.85815048	39.62082672	34.77680969	35.53149033	58.64556122	60.48379898	57.68091583
NM_152307	TRMT61A	13.57914543	11.71943378	14.23702526	23.32054329	21.35083008	18.73028755	13.9757576	16.09939766	14.30126762
NM_001015048	BAG5	16.43202591	16.11570358	16.63892365	17.63832664	18.24537659	18.18819618	18.8725071	18.27900314	18.42304039
NM_001015049	BAG5	15.68268871	15.38919544	15.83510876	16.85965919	17.42788315	17.40269089	17.94924927	17.44517899	17.55095673
NM_004873	BAG5	16.24542999	15.96060371	16.42383575	17.48778915	18.04517555	18.05006218	18.62899017	18.09317398	18.2251606
NM_032374	APOPT1	35.20534515	29.19798088	29.18793488	32.85022736	33.32228088	28.99237061	31.44246483	32.07994843	33.52939606
NM_001130107	KLC1	36.87136459	36.73392105	37.6891861	28.99882126	26.68690109	26.98139191	37.97805405	38.07318115	37.87171555
NM_005552	KLC1	37.50811386	37.84655762	38.38007355	29.80296898	27.93072319	27.41219139	39.51341629	39.32458115	38.91773605
NM_182923	KLC1	38.45294952	37.88619995	38.9223175	30.17481804	27.5146904	27.7525444	39.18873215	39.10346603	39.18614197
NM_001100118	XRCC3	20.34885788	19.25062943	18.67313385	30.66883087	26.93027687	26.37935448	20.84192848	22.83201408	21.17881203
NM_001100119	XRCC3	20.46611977	19.34833908	18.53128433	30.40449333	26.85662842	26.10253143	20.62184715	22.81534576	20.92724228
NM_005432	XRCC3	20.68287849	19.51260185	18.66669273	30.70903587	27.17994881	26.37484932	20.87855339	23.0983448	21.17206955
NM_001198953	ZFYVE21	15.9322176	15.12250233	14.62992859	24.68288994	24.00399017	23.89605713	15.138731	16.56078911	14.27015591
NM_024071	ZFYVE21	16.32484055	15.58525276	15.14087105	25.53482628	24.79118729	24.71332932	15.57050991	17.13916588	14.67453766
NM_015316	PPP1R13B	4.120779037	3.984797239	4.21545887	3.716935873	3.841969013	3.911007881	4.140483856	4.087022305	3.902926445
NR_038436	LINC00637	0.046993736	0	0.023160683	0	0.024711186	0.025021788	0	0.026217433	0.044509325
NM_001127393	C14orf2	98.40253448	100.7003937	98.13208771	119.7705536	125.994957	114.9548111	112.5531158	109.035141	114.6622009
NM_004894	C14orf2	137.7415161	141.2883759	137.3775177	167.4364166	175.7177429	159.3052826	156.9487762	152.449707	160.4252625
NM_153046	TDRD9	0	0	0	0	0	0	0	0	0
NM_001257268	RD3L	0	0	0	0	0	0	0	0	0
NM_001080464	ASPG	0	0	0	0	0	0	0	0	0
NR_029620	MIR203	0	0	0	0	0	0	0	0	0
NR_039859	MIR3545	0	0	0	0	0	0	0	0	0
NM_015656	KIF26A	2.638186693	2.319648743	2.262171745	1.715471029	1.195528388	1.202941775	2.124293327	2.185797453	2.085647583
NM_001008404	C14orf180	0	0	0	0	0	0	0	0	0
NM_207379	TMEM179	0	0	0.029339718	0	0	0	0	0	0
NR_039860	MIR4710	0	0	0	0	0	0	0	0	0
NM_001031714	INF2	39.45332718	34.68780518	33.80259323	44.46339417	39.51593018	43.55062485	33.70872879	37.30234146	33.23745728
NM_022489	INF2	39.34511185	34.66612625	33.63615799	44.56072617	39.58784103	43.43862915	33.68425369	37.21713257	33.26266098
NM_032714	INF2	30.97712326	24.30787849	25.8923111	35.51086807	32.33935547	32.92708588	22.04824066	24.43520355	20.68807983
NM_152328	ADSSL1	4.431817055	4.301115036	3.82574892	2.517406225	2.258053064	1.78810966	5.145623207	5.405661106	4.901453018
NM_199165	ADSSL1	4.265744686	4.218883038	3.731682062	2.516868591	2.215060472	1.760252357	5.036218166	5.23561573	4.797770977
NM_006427	SIVA1	135.7805634	116.2385178	120.5590744	172.7711029	159.3377228	146.8612061	111.3948898	119.6913147	119.3443298
NM_021709	SIVA1	121.6964874	105.5074615	105.9839325	161.0746765	143.7744904	132.5417938	100.0921021	107.7125092	108.6695175
NM_001014431	AKT1	83.51822662	80.5368042	79.66159058	94.05242157	90.16130066	89.64343262	86.30005646	88.63970184	86.99006653
NM_001014432	AKT1	81.67139435	78.6905899	78.01944733	91.83585358	87.99056244	87.49396515	84.46142578	86.71276855	85.32927704
NM_005163	AKT1	78.89914703	76.01300049	75.42761993	88.4773407	84.48995972	84.38117218	81.72878265	84.37233734	82.5683136
NM_001137601	ZBTB42	2.09926033	2.247934341	2.147803068	1.868356109	1.564987421	1.556360722	2.196073532	1.897576928	2.177039623
NR_024396	LINC00638	0.441270798	0.496450782	0.586246729	0.301864296	0.26230365	0.347323895	0.339764714	0.449548811	0.381599396
NM_001112726	CEP170B	17.21275711	14.65685081	15.04896545	17.31609344	15.1622982	15.70581532	13.97879219	15.45944118	14.45344257
NM_015005	CEP170B	17.51384354	14.93209934	15.17398643	17.71333694	15.46705627	15.90027905	14.27729797	15.70759487	14.72428226
NM_138790	PLD4	0	0	0	0	0	0	0	0.027871273	0
NM_138420	AHNAK2	1.331895351	1.595907807	1.481818438	0.912926495	0.882042408	0.884703338	1.133936167	0.791609883	0.986703932
NM_174891	C14orf79	5.418849945	4.884251118	5.694047928	4.876266003	4.865567207	5.144479275	4.526600838	4.078378677	4.164000511
NM_017955	CDCA4	30.7424469	27.12670708	30.67142868	42.97414398	40.40884018	38.02259064	30.71094704	33.48888397	31.44880486
NM_145701	CDCA4	27.30104256	25.97332573	28.26954079	38.72950363	37.30709076	34.99954605	28.78396606	30.40612602	28.35089111
NM_013345	GPR132	0.013286458	0.039669428	0.01309636	0.013065428	0	0	0.065359339	0.04447446	0.025168089
NM_002226	JAG2	8.113687515	7.242800713	7.695649624	4.722093582	4.344865799	4.337761402	7.518346786	8.267905235	7.770999908
NM_145159	JAG2	8.123369217	7.160216808	7.624265194	4.741455078	4.307115078	4.343267918	7.485388279	8.225372314	7.709907532
NM_177533	NUDT14	23.79259872	19.29828453	22.35371971	25.04059219	22.67819977	23.08192062	21.76370811	23.12795067	22.16533661
NM_001242786	BRF1	12.38310146	11.28892422	10.33555412	10.17292309	9.120576859	9.369927406	9.265241623	9.25306797	9.358794212
NM_001242787	BRF1	12.59688568	11.46715927	10.53791142	10.37209606	9.269003868	9.553379059	9.432543755	9.434231758	9.528454781
NM_001242788	BRF1	12.08750725	10.86182404	10.05291367	9.830177307	8.966633797	9.064971924	8.985573769	8.896033287	9.04634285
NM_001242789	BRF1	13.9812355	12.46937275	11.58419418	10.59376431	9.802523613	10.12352943	10.28334141	10.41886902	10.07550526
NM_001519	BRF1	12.07079411	10.8185091	10.02560329	9.872196198	8.907039642	9.004946709	8.916612625	8.8022995	9.058656693
NM_145685	BRF1	11.71879005	10.4777956	9.723750114	9.155197144	8.097682953	8.646183968	8.560601234	8.485577583	8.369298935
NM_033271	BTBD6	33.23561478	30.70593452	31.44202232	24.099617	23.24249268	23.48285294	26.26430893	26.80231857	26.91911316
NM_001242790	BRF1	4.267482281	3.298754454	3.103769779	3.789063454	3.790857077	2.911969662	2.690338135	2.54259634	3.61021781
NM_001243127	PACS2	6.120205879	5.848649979	5.490554333	8.088904381	6.78352356	7.395869255	6.30735302	6.223964691	6.324971199
NM_001100913	PACS2	5.672440052	5.415570259	5.093329906	7.465820313	6.314723015	6.870578289	5.836434364	5.805810452	5.851028442
NM_015197	PACS2	5.710830688	5.45222187	5.120639324	7.509202957	6.342177868	6.917076588	5.875934601	5.82888937	5.88374567
NM_001195082	TEX22	0.225482181	0.355312169	0.166692063	0.07391037	0.335941374	0.120057859	0.18486701	0.188692093	0.213561639
NM_001203258	MTA1	33.03661346	30.5552597	29.20524979	38.88237381	36.07185364	36.81996155	31.03954697	33.42644882	28.65253067
NM_004689	MTA1	34.32700729	31.62402153	30.13035393	40.31309891	37.19228363	38.29376602	32.2496376	34.52452087	29.90224075
NM_001270837	CRIP2	3.804810286	3.184252739	2.898015022	0.963723361	0.727535069	0.767374635	1.701526523	1.640247703	1.419624329
NR_073082	CRIP2	5.278859615	4.417887211	4.020756245	1.337086439	1.009394646	1.064668894	2.36072731	2.27570796	1.969611406
NM_001270841	CRIP2	5.225660324	4.315522194	4.054958344	1.366682768	0.876976907	1.124799848	2.461241484	2.419123888	2.106125832
NM_001312	CRIP2	5.176024437	4.331824303	3.942429304	1.311039209	0.989731133	1.043928504	2.314738989	2.231375933	1.931242347
NR_073081	CRIP2	5.284588814	4.142363548	4.148744106	1.333660126	0.934479892	1.195232391	2.346558332	2.191604853	1.948931098
NR_073083	CRIP2	5.26858902	4.524617195	3.978667498	1.337017179	0.893688679	1.040659904	2.340933323	2.370406628	2.012119055
NR_073084	CRIP2	3.236862183	2.712789059	2.494866371	0.813702941	0.614281476	0.673836112	1.46059835	1.384914517	1.198634982
NR_073085	CRIP2	4.3767066	3.662873745	3.333612204	1.108579516	0.836889982	0.918026567	1.957280993	1.886791348	1.664410353
NM_001311	CRIP1	118.5504456	114.4650574	119.1455307	37.66680527	35.50056839	35.30103302	53.49533081	53.00090027	57.72096252
NM_001198983	C14orf80	16.07336426	14.36444664	14.72641945	15.63002586	13.79921436	13.11524773	12.46910858	14.14122963	14.46102428
NM_001134877	C14orf80	16.93033409	15.09904003	15.51157475	16.46335411	14.53493214	13.8144989	13.13391209	14.89518547	15.23202896
NM_001134875	C14orf80	16.58345604	14.64873505	15.09307098	16.00198555	14.23167706	13.50801849	12.73007107	14.21653271	15.11807346
NM_001134876	C14orf80	16.46303558	14.77298355	14.98604012	16.30711365	14.28628635	13.50785255	12.7452898	14.28715038	14.88263702
NM_025268	TMEM121	4.293476582	2.310593843	2.225743055	0.813135743	0.635495543	0.609615743	1.439333797	1.561378479	1.807330489
NR_046211	ELK2AP	0.06099692	0.060706247	0	0	0	0.064955547	0	0	0.115544409
NR_026800	KIAA0125	0.00502544	0.005001492	0.014860615	0	0	0	0.004944274	0.005607307	0.014279285
NR_002224	ADAM6	0	0	0	0	0	0	0	0	0
NR_033375	LINC00226	0	0	0	0	0	0	0	0	0
NR_027457	LINC00221	0	0	0	0	0	0	0	0	0
NR_038836	CHEK2P2	0	0	0	0	0	0	0	0	0
NR_036432	HERC2P3	2.981235266	3.596397877	3.150069714	3.575712681	3.313447714	3.439273357	2.666440964	3.011413574	2.566933393
NM_001145004	GOLGA6L6	0.011808741	0.023504935	0	0	0	0	0.011618017	0	0.01118445
NR_027411	GOLGA8CP	0	0	0	0	0	0	0	0	0
NR_027992	NBEAP1	0	0	0.086894825	0	0	0.09387736	0	0	0
NM_207355_2	POTEB	0	0	0	0	0	0	0	0	0
NR_028506	NF1P2	0	0	0	0	0	0	0	0	0
NR_040094	CT60	0	0	0	0	0	0	0	0	0
